"title","body","labels","assignees","milestone","state","state_reason"
"Rep system","Debug: add debug call function to gain or lose 10x rep","","","","completed",""
"Rep system","Add forest trolls?","","","","completed",""
"Rep system","Add jungle trolls","","","","completed",""
"Rep system","Add kobolds? Maybe not","","","","completed",""
"Rep system","For some reason most imported icons dont work*>>path wrong in import manager and/or in library? Or not initially set by the library bit instead when rep event occurs?","","","","completed",""
"Rep system","Faction icons for some reason only Horde icon works?","","","","completed",""
"Rep system","maybe the faction icons some could be made self","","","","notStarted",""
"Rep system","Idea: make faction temporarily hostile when attacked/unit killed by player0, and then make the faction stagus whatever it was before the incident","","","","completed",""
"Rep system","Old triggers related to hostility should be removed","","","","completed",""
"Rep system","Player0 alliances should be removed (disable and take ss to some file to adjust the init reps)","","","","notStarted",""
"Rep system","Player 7 seems to be already set alliances settings in Init Alliances triggers - what was it previosly used for??","","","","notStarted",""
"Rep system","Debug: add debug / chat command to set faction rep points to certain level","","","","completed",""
"Rep system","Rep: update multiboard every 1s instead?","","","","notStarted",""
"Rep system","Rep: add public call to faction to set wanted faction to temporal hostility","","","","completed",""
"Rep system","Rep: is it possible to link player rep status? Make Player(1) for example follow Player(5) rep","","","","notStarted",""
"Rep system","Create simple reputation icons using Amuse AI","","","","notStarted",""
"Ideas: vanguard vale / passage way","Huge wandering mountain giant wandering between passage way; neutral","","","","notStarted",""
"Ideas: riverbane","Wizard quests (maybe done somewhere)","","","","notStarted",""
"Ideas: riverbane","Beach quests","","","","notStarted",""
"Ideas: riverbane","Help orcs or help riverbane citizen (should be thinked somewhere already)","","","","notStarted",""
"Ideas: riverbane","Crocolisk hunt kill q","","","","notStarted",""
"Ideas: riverbane","Crocolisk ring recovery (tribute to Durotar q)","","","","notStarted",""
"Ideas: serenaglade","Kodohandler quest 1 Recover lost kodo; kodo is found with thunderlizards - she thinks that they are his family etc","","","","notStarted",""
"Ideas: serenaglade","Kodohandler quest 1 Escort the kodo back to kodohandler (kodo will follow if player close enough) - Use FollowSystem with short distance","","","","notStarted",""
"Ideas: serenaglade","Kodohandler quest 2 kodo is injured - heal the kodo","","","","notStarted",""
"Ideas: serenaglade","Kodohandler quest 3 bring x herb for kodohandler to be fed on the kodo to strengthen it for the travels","","","","notStarted",""
"Ideas: serenaglade","- how to implement kodo - Invulnerable or respawnable / failed logic? etc - think simple way - maybe as Horde unit when following and creep assignmenr will aasign KodoGrak","","","","notStarted",""
"Ideas: serenaglade","one trigger in Graknar uses Wait condition - to be replaced","","","","notStarted",""
"Ideas: fel orc lair","","","","","notStarted",""
"Ideas: ghostridge","","","","","notStarted",""
"Ideas: deadwoods","Selena (ghost) - quest chain to get key to Crypt","","","","notStarted",""
"Ideas: dragonpeak mountains","Dwarf quests","","","","notStarted",""
"Ideas: Thornwoods","Murlocs as faction?","","","","notStarted",""
"Ideas: Thornwoods","1-few Neutral murloc or /and","","","","notStarted",""
"Ideas: Thornwoods","1 neutral gnoll that wants something and in return will help player access the gnoll hideout - key etc?","","","","notStarted",""
"Ideas: Thornwoods","Horde patrol group - grunts","","","","notStarted",""
"Ideas: Thornwoods","Kill murlocs of types ","","","","notStarted",""
"Ideas: Thornwoods","Kill bears of types, last part mother bear","","","","notStarted",""
"Ideas: Thornwoods","Kill gnolls of types","","","","notStarted",""
"Ideas: Thornwoods","Ogre  to be neutral and talkable - they will tell they are part/exiled from Bonecrusher clan","","","","notStarted",""
"Ideas: Thornwoods","Ogre will have quests related vengeance towards his old clan","","","","notStarted",""
"Ideas: Thornwoods","Ogre wants to join Horde - need to vakuuttaa Ragno / Thork","","","","notStarted",""
"Ideas: Thornwoods","Ogre needs to complete series of challenges with help from player to be accepted into horde","","","","notStarted",""
"Ideas: Thornwoods","Counterquest - help bonecrusher clan to kill the ogre / capture him and take to bonecrusher stronghold for judgement - can be done at any point, even if ogre belongs to Horde, but will dramatically after Horde rep + near Horde units attack","","","","notStarted",""
"Ideas: Havenwoods","Battles between human and ogres","","","","notStarted",""
"Ideas: Havenwoods","Old troll area to be remade similar style as in Thornwoods / no trolls at all?","","","","notStarted",""
"Ideas: Havenwoods","Outcast orc warlock quests; evil and sinister but some relate to the fel in dragonpeak mountains","","","","notStarted",""
"Ideas: Havenwoods","Outcast orc warlock: scorchion q?","","","","notStarted",""
"Ideas: Havenwoods","Outcast warlock: chaotic neutral","","","","notStarted",""
"Ideas: Havenwoods","Warlock: kill dark shaman","","","","notStarted",""
"Ideas: Havenwoods","Warlock: will say about we have common interests even though we dont serve the same spirits etc.","","","","notStarted",""
"Inventory size","Can we make initial inventory size 12 slots, then it can be extended by buying bags from vendors (really just calls some function thats will add more slots/pages)","","","","completed",""
"Inventory size","Bag vendor: dummy powerup item is bought for the selected unit same as Class trainer abilities but then just call function xxx for triggering unit has to be nazgrek or zulkis and inv size max has to be returned by the call then","","","","completed",""
"Inventory size","In gui trigger if Dinv returns false? Then we display message max inventory size etc","","","","completed",""
"Inventory size","Test the system","","","","completed",""
"Inventory size","Is init slots 12","","","","completed",""
"Inventory size","Bag vendor works?","","","","completed",""
"Inventory size","bag 12 and 20 dont work","","","","notStarted",""
"Inventory size","set MAX SLOTS something reasonable, not 340....","","","","notStarted",""
"Inventory size","Bag expansion item can only be bought once for each bag size?","","","","notStarted",""
"Inventory size","Meaning; init 12, then buy 12 (total 24), then next expansion another 24 (total 48)","","","","notStarted",""
"Models","https://www.hiveworkshop.com/threads/weapons.170934/","","","","notStarted",""
"Models","Check normal models section for more daggers, staff, etc","","","","notStarted",""
"Models","https://www.hiveworkshop.com/threads/fire-nova.366788/","","","","notStarted",""
"Models","https://www.hiveworkshop.com/threads/amplify-power.366789/","","","","notStarted",""
"Models","https://www.hiveworkshop.com/threads/light-of-sunwell.366776/","","","","notStarted",""
"Models","https://www.hiveworkshop.com/threads/incinerate.366807/ for dragons breath / etc","","","","notStarted",""
"Models","https://www.hiveworkshop.com/threads/seal-of-crusader.366806/","","","","notStarted",""
"Heal engine","https://www.hiveworkshop.com/threads/heal-engine-1-0-4.358138/","","","","notStarted",""
"Heal engine","only if you need to detect native healing / hp regen (config: USE_HEAL_DETECTION = true)","","","","notStarted",""
"Heal engine","Game - PreHealEvent Becomes Equal to 1.00 - Triggered heal only - This event fires when a heal is created, but not yet applied. Use this event to apply any modifiers you want. Depending of your config, PreHealEvent can be 2.00, 3.00 etc., several distinct","","","","notStarted",""
"Heal engine","test how it works now after changes - seems to work fine","","","","completed",""
"Heal engine","test healing bonus spell - seems to work fine - but incorrect logic in adding it?","","","","completed",""
"Heal engine","disable regen display messages?","","","","notStarted",""
"HiveWE","Check what offers","","","","notStarted",""
"HiveWE","Atleast try to make pathing using it","","","","notStarted",""
"HiveWE","https://www.hiveworkshop.com/threads/hivewe-world-editor-0-8.303110/","","","","notStarted",""
"Vanguard elf storyline refactor","Lady Serenthis >> Lady Serenthia","","","","completed",""
"Vanguard elf storyline refactor","Lady Serenthia: Voicefiles to be named Serenthia","","","","completed",""
